,Date,Action,Ticker,Quantity,Price,Cash
78,2019-05-18,SELL,TSLA,14388,14.0686674118042,202428.13648414612
79,2019-05-31,BUY,NVDA,39056,3.4572556018829346,67401.56169700623
80,2019-05-31,BUY,TSLA,5371,12.54800033569336,6.251893997192383
81,2019-06-28,SELL,TSLA,3591,14.855999946594238,53354.1477022171
82,2019-06-28,BUY,NVDA,13152,4.056701183319092,0.4137392044067383
83,2019-07-31,SELL,NVDA,953,4.360402584075928,4155.877401828766
84,2019-07-31,BUY,TSLA,257,16.150667190551758,5.155933856964111
85,2019-08-16,SELL,TSLA,2037,14.37600040435791,29289.068757534027
86,2019-08-30,BUY,NVDA,363,4.154505252838135,27780.983350753784
87,2019-08-30,BUY,TSLA,1879,14.780667304992676,8.109484672546387
88,2019-09-30,SELL,NVDA,2090,4.272921085357666,8938.514553070068
89,2019-09-30,BUY,TSLA,553,16.142000198364258,11.988443374633789
90,2019-10-31,SELL,TSLA,947,21.000667572021484,19899.62063407898
91,2019-10-31,BUY,NFLX,14,291.45001220703125,15819.320463180542
92,2019-10-31,BUY,NVDA,3121,5.050086975097656,57.999013900756836
93,2019-11-29,SELL,TSLA,1485,22.086000442504883,32855.70967102051
94,2019-11-29,BUY,NFLX,12,315.92999267578125,29064.549758911133
95,2019-11-29,BUY,NVDA,5340,5.433222770690918,51.14016342163086
96,2019-12-31,SELL,NFLX,4,323.30999755859375,1344.3801536560059
97,2019-12-31,SELL,NVDA,11994,5.78375244140625,70714.70693588257
98,2019-12-31,BUY,CSCO,1736,40.72335433959961,18.963802337646484
99,2019-01-03,SELL,NVDA,284792,3.378089666366577,962071.8760662079
100,2019-01-03,SELL,NFLX,22,267.6600036621094,967960.3961467743
101,2019-01-03,SELL,CSCO,1736,35.74301528930664,1030010.2706890106
102,2019-01-31,BUY,NVDA,299248,3.407104969024658,10440.922918319702
103,2019-01-31,BUY,TSLA,507,20.584667205810547,4.496644973754883
104,2019-02-28,SELL,NVDA,13132,3.8539791107177734,50614.950326919556
105,2019-02-28,BUY,TSLA,2412,20.982667922973633,4.75529670715332
106,2019-03-06,SELL,TSLA,2919,18.43600082397461,53819.44170188904
107,2019-03-29,SELL,NVDA,25924,4.4001145362854,167888.01094055176
108,2019-03-29,BUY,TSLA,9038,18.57466697692871,10.17080307006836
109,2019-04-26,SELL,TSLA,9038,16.5086669921875,149215.5030784607
110,2019-04-30,SELL,NVDA,19027,4.451749324798584,233918.93748140335
111,2019-04-30,BUY,TSLA,14530,16.097999572753906,15.003689289093018
112,2019-05-18,SELL,TSLA,14530,14.0686674118042,204432.7411828041
113,2019-05-31,BUY,NVDA,39443,3.4572556018829346,68068.20847773552
114,2019-05-31,BUY,TSLA,5424,12.54800033569336,7.854656934738159
115,2019-06-28,SELL,TSLA,3626,14.855999946594238,53875.710463285446
116,2019-06-28,BUY,NVDA,13280,4.056701183319092,2.7187488079071045
117,2019-07-31,SELL,NVDA,960,4.360402584075928,4188.705229520798
118,2019-07-31,BUY,TSLA,259,16.150667190551758,5.682427167892456
119,2019-08-16,SELL,TSLA,2057,14.37600040435791,29577.115258932114
120,2019-08-30,BUY,NVDA,366,4.154505252838135,28056.566336393356
121,2019-08-30,BUY,TSLA,1898,14.780667304992676,2.8597915172576904
122,2019-09-30,SELL,NVDA,2111,4.272921085357666,9022.99620270729
123,2019-09-30,BUY,TSLA,558,16.142000198364258,15.76009202003479
124,2019-10-31,SELL,TSLA,957,21.000667572021484,20113.398958444595
125,2019-10-31,BUY,NFLX,14,291.45001220703125,16033.098787546158
126,2019-10-31,BUY,NVDA,3153,5.050086975097656,110.17455506324768
127,2019-11-29,SELL,TSLA,1499,22.086000442504883,33217.08921837807
128,2019-11-29,BUY,NFLX,12,315.92999267578125,29425.929306268692
129,2019-11-29,BUY,NVDA,5391,5.433222770690918,135.42534947395325
130,2019-12-31,SELL,NFLX,3,323.30999755859375,1105.3553421497345
131,2019-12-31,SELL,NVDA,12113,5.78375244140625,71163.94866490364
132,2019-12-31,BUY,CSCO,1747,40.72335433959961,20.24863362312317
133,2019-01-03,SELL,NVDA,287614,3.378089666366577,971606.1299359798
134,2019-01-03,SELL,NFLX,23,267.6600036621094,977762.3100202084
135,2019-01-03,SELL,CSCO,1747,35.74301528930664,1040205.3577306271
136,2019-01-31,BUY,NVDA,302210,3.407104969024658,10544.165041685104
137,2019-01-31,BUY,TSLA,512,20.584667205810547,4.81543231010437
138,2019-02-28,SELL,NVDA,13262,3.8539791107177734,51116.286398649216
139,2019-02-28,BUY,TSLA,2436,20.982667922973633,2.507338285446167
140,2019-03-06,SELL,TSLA,2948,18.43600082397461,54351.837767362595
141,2019-03-29,SELL,NVDA,26181,4.4001145362854,169551.23644185066
142,2019-03-29,BUY,TSLA,9128,18.57466697692871,1.676276445388794
143,2019-04-26,SELL,TSLA,9128,16.5086669921875,150692.7885811329
144,2019-04-30,SELL,NVDA,19216,4.451749324798584,236237.60360646248
145,2019-04-30,BUY,TSLA,14674,16.097999572753906,15.557875871658325
146,2019-05-18,SELL,TSLA,14674,14.0686674118042,206459.18347668648
147,2019-05-31,BUY,NVDA,39834,3.4572556018829346,68742.86383128166
148,2019-05-31,BUY,TSLA,5478,12.54800033569336,4.917992353439331
149,2019-06-28,SELL,TSLA,3662,14.855999946594238,54407.58979678154
150,2019-06-28,BUY,NVDA,13411,4.056701183319092,3.170227289199829
151,2019-07-31,SELL,NVDA,969,4.360402584075928,4228.400331258774
152,2019-07-31,BUY,TSLA,261,16.150667190551758,13.076194524765015
153,2019-08-16,SELL,TSLA,2077,14.37600040435791,29872.029034376144
154,2019-08-30,BUY,NVDA,370,4.154505252838135,28334.862090826035
155,2019-08-30,BUY,TSLA,1916,14.780667304992676,15.103534460067749
156,2019-09-30,SELL,NVDA,2132,4.272921085357666,9124.971288442612
157,2019-09-30,BUY,TSLA,565,16.142000198364258,4.74117636680603
158,2019-10-31,SELL,TSLA,967,21.000667572021484,20312.38671851158
159,2019-10-31,BUY,NFLX,14,291.45001220703125,16232.086547613144
160,2019-10-31,BUY,NVDA,3184,5.050086975097656,152.60961890220642
161,2019-11-29,SELL,TSLA,1514,22.086000442504883,33590.8142888546
162,2019-11-29,BUY,NFLX,12,315.92999267578125,29799.654376745224
163,2019-11-29,BUY,NVDA,5445,5.433222770690918,215.75639033317566
164,2019-12-31,SELL,NFLX,3,323.30999755859375,1185.686383008957
165,2019-12-31,SELL,NVDA,12233,5.78375244140625,71938.32999873161
166,2019-12-31,BUY,CSCO,1766,40.72335433959961,20.886234998703003
167,2019-01-03,SELL,NVDA,290461,3.378089666366577,981224.1888175011
168,2019-01-03,SELL,NFLX,23,267.6600036621094,987380.3689017296
169,2019-01-03,SELL,CSCO,1766,35.74301528930664,1050502.533902645
170,2019-01-31,BUY,NVDA,305202,3.407104969024658,10647.283146381378
171,2019-01-31,BUY,TSLA,517,20.584667205810547,5.0102009773254395
172,2019-02-28,SELL,NVDA,13393,3.8539791107177734,51621.352430820465
173,2019-02-28,BUY,TSLA,2460,20.982667922973633,3.989340305328369
174,2019-03-06,SELL,TSLA,2977,18.43600082397461,54887.96379327774
175,2019-03-29,SELL,NVDA,26440,4.4001145362854,171226.99213266373
176,2019-03-29,BUY,TSLA,9218,18.57466697692871,5.711939334869385
177,2019-04-26,SELL,TSLA,9218,16.5086669921875,152182.60427331924
178,2019-04-30,SELL,NVDA,19406,4.451749324798584,238573.25167036057
179,2019-04-30,BUY,TSLA,14820,16.097999572753906,0.8980021476745605
180,2019-05-18,SELL,TSLA,14820,14.0686674118042,208498.5490450859
181,2019-05-31,BUY,NVDA,40227,3.4572556018829346,69423.5279481411
182,2019-05-31,BUY,TSLA,5532,12.54800033569336,7.99009108543396
183,2019-06-28,SELL,TSLA,3698,14.855999946594238,54945.47789359093
184,2019-06-28,BUY,NVDA,13544,4.056701183319092,1.5170667171478271
185,2019-07-31,SELL,NVDA,979,4.360402584075928,4270.351196527481
186,2019-07-31,BUY,TSLA,264,16.150667190551758,6.575058221817017
187,2019-08-16,SELL,TSLA,2098,14.37600040435791,30167.423906564713
188,2019-08-30,BUY,NVDA,373,4.154505252838135,28617.79344725609
189,2019-08-30,BUY,TSLA,1935,14.780667304992676,17.20221209526062
190,2019-09-30,SELL,NVDA,2152,4.272921085357666,9212.528387784958
191,2019-09-30,BUY,TSLA,570,16.142000198364258,11.588274717330933
192,2019-10-31,SELL,TSLA,976,21.000667572021484,20508.2398250103
193,2019-10-31,BUY,NFLX,14,291.45001220703125,16427.939654111862
194,2019-10-31,BUY,NVDA,3215,5.050086975097656,191.91002917289734
195,2019-11-29,SELL,TSLA,1529,22.086000442504883,33961.40470576286
196,2019-11-29,BUY,NFLX,12,315.92999267578125,30170.244793653488
197,2019-11-29,BUY,NVDA,5497,5.433222770690918,303.8192231655121
198,2019-12-31,SELL,NFLX,3,323.30999755859375,1273.7492158412933
199,2019-12-31,SELL,NVDA,12354,5.78375244140625,72726.2268769741
200,2019-12-31,BUY,CSCO,1785,40.72335433959961,35.0393807888031
201,2019-01-03,SELL,NVDA,293334,3.378089666366577,990943.5935747623
202,2019-01-03,SELL,NFLX,23,267.6600036621094,997099.7736589909
203,2019-01-03,SELL,CSCO,1785,35.74301528930664,1060901.0559504032
204,2019-01-31,BUY,NVDA,308223,3.407104969024658,10752.941082715988
205,2019-01-31,BUY,TSLA,522,20.584667205810547,7.74480128288269
206,2019-02-28,SELL,NVDA,13526,3.8539791107177734,52136.666252851486
207,2019-02-28,BUY,TSLA,2484,20.982667922973633,15.7191321849823
208,2019-03-06,SELL,TSLA,3006,18.43600082397461,55434.33760905266
209,2019-03-29,SELL,NVDA,26701,4.4001145362854,172921.79584240913
210,2019-03-29,BUY,TSLA,9309,18.57466697692871,10.220954179763794
211,2019-04-26,SELL,TSLA,9309,16.5086669921875,153689.4019844532
212,2019-04-30,SELL,NVDA,19598,4.451749324798584,240934.78525185585
213,2019-04-30,BUY,TSLA,14966,16.097999572753906,12.123646020889282
214,2019-05-18,SELL,TSLA,14966,14.0686674118042,210563.80013108253
215,2019-05-31,BUY,NVDA,40626,3.4572556018829346,70109.33404898643
216,2019-05-31,BUY,TSLA,5587,12.54800033569336,3.6561734676361084
217,2019-06-28,SELL,TSLA,3735,14.855999946594238,55490.815973997116
218,2019-06-28,BUY,NVDA,13678,4.056701183319092,3.257188558578491
219,2019-07-31,SELL,NVDA,989,4.360402584075928,4315.695344209671
220,2019-07-31,BUY,TSLA,267,16.150667190551758,3.4672043323516846
221,2019-08-16,SELL,TSLA,2119,14.37600040435791,30466.212061166763
222,2019-08-30,BUY,NVDA,377,4.154505252838135,28899.963580846786
223,2019-08-30,BUY,TSLA,1955,14.780667304992676,3.7589995861053467
224,2019-09-30,SELL,NVDA,2174,4.272921085357666,9293.089439153671
225,2019-09-30,BUY,TSLA,575,16.142000198364258,11.439325094223022
226,2019-10-31,SELL,TSLA,986,21.000667572021484,20718.097551107407
227,2019-10-31,BUY,NFLX,14,291.45001220703125,16637.79738020897
228,2019-10-31,BUY,NVDA,3248,5.050086975097656,235.11488509178162
229,2019-11-29,SELL,TSLA,1544,22.086000442504883,34335.89956831932
230,2019-11-29,BUY,NFLX,13,315.92999267578125,30228.809663534164
231,2019-11-29,BUY,NVDA,5551,5.433222770690918,68.99006342887878
232,2019-12-31,SELL,NFLX,4,323.30999755859375,1362.2300536632538
233,2019-12-31,SELL,NVDA,12476,5.78375244140625,73520.32551264763
234,2019-12-31,BUY,CSCO,1805,40.72335433959961,14.670929670333862
235,2019-01-03,SELL,NVDA,296239,3.378089666366577,1000736.5756044388
236,2019-01-03,SELL,NFLX,23,267.6600036621094,1006892.7556886673
237,2019-01-03,SELL,CSCO,1805,35.74301528930664,1071408.8982858658
238,2019-01-31,BUY,NVDA,311276,3.407104969024658,10858.891947746277
239,2019-01-31,BUY,TSLA,527,20.584667205810547,10.772330284118652
240,2019-02-28,SELL,NVDA,13660,3.8539791107177734,52656.126982688904
241,2019-02-28,BUY,TSLA,2509,20.982667922973633,10.613163948059082
242,2019-03-06,SELL,TSLA,3036,18.43600082397461,55982.31166553497
243,2019-03-29,SELL,NVDA,26966,4.4001145362854,174635.80025100708
244,2019-03-29,BUY,TSLA,9401,18.57466697692871,15.356000900268555
245,2019-04-26,SELL,TSLA,9401,16.5086669921875,155213.33439445496
246,2019-04-30,SELL,NVDA,19792,4.451749324798584,243322.35703086853
247,2019-04-30,BUY,TSLA,15115,16.097999572753906,1.0934886932373047
248,2019-05-18,SELL,TSLA,15115,14.0686674118042,212649.0014181137
249,2019-05-31,BUY,NVDA,41028,3.4572556018829346,70804.71858406067
250,2019-05-31,BUY,TSLA,5642,12.54800033569336,8.900690078735352
251,2019-06-28,SELL,TSLA,3772,14.855999946594238,56045.7324886322
252,2019-06-28,BUY,NVDA,13815,4.056701183319092,2.4056410789489746
253,2019-07-31,SELL,NVDA,1000,4.360402584075928,4362.808225154877
254,2019-07-31,BUY,TSLA,270,16.150667190551758,2.1280837059020996
255,2019-08-16,SELL,TSLA,2140,14.37600040435791,30766.76894903183
256,2019-08-30,BUY,NVDA,380,4.154505252838135,29188.05695295334
257,2019-08-30,BUY,TSLA,1974,14.780667304992676,11.01969289779663
258,2019-09-30,SELL,NVDA,2195,4.272921085357666,9390.081475257874
259,2019-09-30,BUY,TSLA,581,16.142000198364258,11.579360008239746
260,2019-10-31,SELL,TSLA,995,21.000667572021484,20907.243594169617
261,2019-10-31,BUY,NFLX,14,291.45001220703125,16826.94342327118
262,2019-10-31,BUY,NVDA,3280,5.050086975097656,262.6581449508667
263,2019-11-29,SELL,TSLA,1560,22.086000442504883,34716.818835258484
264,2019-11-29,BUY,NFLX,13,315.92999267578125,30609.728930473328
265,2019-11-29,BUY,NVDA,5605,5.433222770690918,156.51530075073242
266,2019-12-31,SELL,NFLX,4,323.30999755859375,1449.7552909851074
267,2019-12-31,SELL,NVDA,12599,5.78375244140625,74319.25230026245
268,2019-12-31,BUY,CSCO,1824,40.72335433959961,39.85398483276367
269,2019-01-03,SELL,NVDA,299172,3.378089666366577,1010669.6956510544
270,2019-01-03,SELL,NFLX,23,267.6600036621094,1016825.8757352829
271,2019-01-03,SELL,CSCO,1824,35.74301528930664,1082021.1356229782
272,2019-01-31,BUY,NVDA,314359,3.407104969024658,10967.024665355682
273,2019-01-31,BUY,TSLA,532,20.584667205810547,15.981711864471436
274,2019-02-28,SELL,NVDA,13795,3.8539791107177734,53181.623544216156
275,2019-02-28,BUY,TSLA,2534,20.982667922973633,11.543027400970459
276,2019-03-06,SELL,TSLA,3066,18.43600082397461,56536.32155370712
277,2019-03-29,SELL,NVDA,27233,4.4001145362854,176364.64072036743
278,2019-03-29,BUY,TSLA,9494,18.57466697692871,16.75244140625
279,2019-04-26,SELL,TSLA,9494,16.5086669921875,156750.03686523438
280,2019-04-30,SELL,NVDA,19988,4.451749324798584,245731.60236930847
281,2019-04-30,BUY,TSLA,15264,16.097999572753906,11.73689079284668
282,2019-05-18,SELL,TSLA,15264,14.0686674118042,214755.87626457214
283,2019-05-31,BUY,NVDA,41434,3.4572556018829346,71507.94765615463
284,2019-05-31,BUY,TSLA,5698,12.54800033569336,9.44174337387085
285,2019-06-28,SELL,TSLA,3809,14.855999946594238,56595.945539951324
286,2019-06-28,BUY,NVDA,13951,4.056701183319092,0.9073314666748047
287,2019-07-31,SELL,NVDA,1009,4.360402584075928,4400.553538799286
288,2019-07-31,BUY,TSLA,272,16.150667190551758,7.572062969207764
289,2019-08-16,SELL,TSLA,2161,14.37600040435791,31074.10893678665
290,2019-08-30,BUY,NVDA,385,4.154505252838135,29474.62441444397
291,2019-08-30,BUY,TSLA,1994,14.780667304992676,1.9738082885742188
292,2019-09-30,SELL,NVDA,2217,4.272921085357666,9475.03985452652
293,2019-09-30,BUY,TSLA,586,16.142000198364258,15.827738285064697
294,2019-10-31,SELL,TSLA,1005,21.000667572021484,21121.498648166656
295,2019-10-31,BUY,NFLX,15,291.45001220703125,16749.748465061188
296,2019-10-31,BUY,NVDA,3312,5.050086975097656,23.860403537750244
297,2019-11-29,SELL,TSLA,1575,22.086000442504883,34809.31110048294
298,2019-11-29,BUY,NFLX,12,315.92999267578125,31018.151188373566
299,2019-11-29,BUY,NVDA,5665,5.433222770690918,238.94419240951538
300,2019-12-31,SELL,NFLX,3,323.30999755859375,1208.8741850852966
301,2019-12-31,SELL,NVDA,12725,5.78375244140625,74807.12400197983
302,2019-12-31,BUY,CSCO,1836,40.72335433959961,39.04543447494507
303,2019-01-03,SELL,NVDA,302139,3.378089666366577,1020691.6791408062
304,2019-01-03,SELL,NFLX,24,267.6600036621094,1027115.5192286968
305,2019-01-03,SELL,CSCO,1836,35.74301528930664,1092739.6952998638
306,2019-01-31,BUY,NVDA,317473,3.407104969024658,11075.859468698502
307,2019-01-31,BUY,TSLA,538,20.584667205810547,1.3085119724273682
308,2019-02-28,SELL,NVDA,13932,3.8539791107177734,53694.94548249245
309,2019-02-28,BUY,TSLA,2559,20.982667922973633,0.2982676029205322
310,2019-03-06,SELL,TSLA,3097,18.43600082397461,57096.592819452286
311,2019-03-29,SELL,NVDA,27503,4.4001145362854,178112.94291090965
312,2019-03-29,BUY,TSLA,9589,18.57466697692871,0.4612691402435303
313,2019-04-26,SELL,TSLA,9589,16.5086669921875,158302.06905722618
314,2019-04-30,SELL,NVDA,20186,4.451749324798584,248165.0809276104
315,2019-04-30,BUY,TSLA,15415,16.097999572753906,14.417513608932495
316,2019-05-18,SELL,TSLA,15415,14.0686674118042,216882.92566657066
317,2019-05-31,BUY,NVDA,41845,3.4572556018829346,72214.06500577927
318,2019-05-31,BUY,TSLA,5754,12.54800033569336,12.871074199676514
319,2019-06-28,SELL,TSLA,3846,14.855999946594238,57149.04686880112
320,2019-06-28,BUY,NVDA,14087,4.056701183319092,2.297299385070801
321,2019-07-31,SELL,NVDA,1017,4.360402584075928,4436.826727390289
322,2019-07-31,BUY,TSLA,274,16.150667190551758,11.543917179107666
323,2019-08-16,SELL,TSLA,2182,14.37600040435791,31379.976799488068
324,2019-08-30,BUY,NVDA,388,4.154505252838135,29768.02876138687
325,2019-08-30,BUY,TSLA,2013,14.780667304992676,14.54547643661499
326,2019-09-30,SELL,NVDA,2239,4.272921085357666,9581.61578655243
327,2019-09-30,BUY,TSLA,593,16.142000198364258,9.409668922424316
328,2019-10-31,SELL,TSLA,1015,21.000667572021484,21325.08725452423
329,2019-10-31,BUY,NFLX,15,291.45001220703125,16953.337071418762
330,2019-10-31,BUY,NVDA,3345,5.050086975097656,60.79613971710205
331,2019-11-29,SELL,TSLA,1591,22.086000442504883,35199.62284374237
332,2019-11-29,BUY,NFLX,13,315.92999267578125,31092.532938957214
333,2019-11-29,BUY,NVDA,5720,5.433222770690918,14.498690605163574
334,2019-12-31,SELL,NFLX,4,323.30999755859375,1307.7386808395386
335,2019-12-31,SELL,NVDA,12849,5.78375244140625,75623.17380046844
336,2019-12-31,BUY,CSCO,1856,40.72335433959961,40.628146171569824
337,2019-01-03,SELL,NVDA,305132,3.378089666366577,1030803.884223938
338,2019-01-03,SELL,NFLX,24,267.6600036621094,1037227.7243118286
339,2019-01-03,SELL,CSCO,1856,35.74301528930664,1103566.7606887817
340,2019-01-31,BUY,NVDA,320618,3.407104969024658,11187.579730033875
341,2019-01-31,BUY,TSLA,543,20.584667205810547,10.105437278747559
342,2019-02-28,SELL,NVDA,14069,3.8539791107177734,54231.7375459671
343,2019-02-28,BUY,TSLA,2584,20.982667922973633,12.523633003234863
344,2019-03-06,SELL,TSLA,3127,18.43600082397461,57661.89820957184
345,2019-03-29,SELL,NVDA,27776,4.4001145362854,179879.47956943512
346,2019-03-29,BUY,TSLA,9684,18.57466697692871,2.40456485748291
347,2019-04-26,SELL,TSLA,9684,16.5086669921875,159872.33571720123
348,2019-04-30,SELL,NVDA,20386,4.451749324798584,250625.69745254517
349,2019-04-30,BUY,TSLA,15568,16.097999572753906,12.040103912353516
350,2019-05-18,SELL,TSLA,15568,14.0686674118042,219033.05437088013
351,2019-05-31,BUY,NVDA,42260,3.4572556018829346,72929.43263530731
352,2019-05-31,BUY,TSLA,5811,12.54800033569336,13.002684593200684
353,2019-06-28,SELL,TSLA,3885,14.855999946594238,57728.56247711182
354,2019-06-28,BUY,NVDA,14230,4.056701183319092,1.7046384811401367
355,2019-07-31,SELL,NVDA,1031,4.360402584075928,4497.279702663422
356,2019-07-31,BUY,TSLA,278,16.150667190551758,7.394223690032959
357,2019-08-16,SELL,TSLA,2204,14.37600040435791,31692.099114894867
358,2019-08-30,BUY,NVDA,392,4.154505252838135,30063.533055782318
359,2019-08-30,BUY,TSLA,2033,14.780667304992676,14.436424732208252
360,2019-09-30,SELL,NVDA,2261,4.272921085357666,9675.510998725891
361,2019-09-30,BUY,TSLA,599,16.142000198364258,6.452879905700684
362,2019-10-31,SELL,TSLA,1026,21.000667572021484,21553.137808799744
363,2019-10-31,BUY,NFLX,15,291.45001220703125,17181.387625694275
364,2019-10-31,BUY,NVDA,3378,5.050086975097656,122.19382381439209
365,2019-11-29,SELL,TSLA,1606,22.086000442504883,35592.310534477234
366,2019-11-29,BUY,NFLX,13,315.92999267578125,31485.220629692078
367,2019-11-29,BUY,NVDA,5777,5.433222770690918,97.49268341064453
368,2019-12-31,SELL,NFLX,4,323.30999755859375,1390.7326736450195
369,2019-12-31,SELL,NVDA,12978,5.78375244140625,76452.27185821533
370,2019-12-31,BUY,CSCO,1877,40.72335433959961,14.535762786865234
371,2019-01-03,SELL,NVDA,308154,3.378089666366577,1040986.3788123131
372,2019-01-03,SELL,NFLX,24,267.6600036621094,1047410.2189002037
373,2019-01-03,SELL,CSCO,1877,35.74301528930664,1114499.8585982323
374,2019-01-31,BUY,NVDA,323795,3.407104969024658,11296.305152893066
375,2019-01-31,BUY,TSLA,548,20.584667205810547,15.907524108886719
376,2019-02-28,SELL,NVDA,14209,3.8539791107177734,54777.09670829773
